Tree,Plot,NB_trophobioses,Eutrichosiphum.heterotrichum,Eutrichosiphum.tattakanum,Hemiptera_sum,Crematogaster.rogenhoferi,Polyrhachis.dives,Technomyrmex.brunneus,Tetramorium.wroughtonii,Ants_sum,Herbivory,Tree_species
t110070011310,A_J7,0,0,0,0,0,0,0,0,0,3.80952381,Cinnamomum camphora
t110070011311,A_J7,0,0,0,0,0,0,0,0,0,4.880952381,Cinnamomum camphora
t110070011414,A_J7,0,0,0,0,0,0,0,0,0,21.78571429,Koelreuteria bipinnata
t110130010606,A_J13,0,0,0,0,0,0,0,0,0,6.547619048,Triadica sebifera
t110130010607,A_J13,0,0,0,0,0,0,0,0,0,5.476190476,Triadica sebifera
t110130010608,A_J13,0,0,0,0,0,0,0,0,0,10.375,Cyclobalanopsis glauca
t110130010610,A_J13,0,0,0,0,0,0,0,0,0,18.69047619,Cyclobalanopsis glauca
t110130010611,A_J13,0,0,0,0,0,0,0,0,0,4.880952381,Triadica sebifera
t110130010612,A_J13,0,0,0,0,0,0,0,0,0,14.4047619,Cyclobalanopsis glauca
t110130010706,A_J13,0,0,0,0,0,0,0,0,0,2.5,Triadica sebifera
t110130010711,A_J13,0,0,0,0,0,0,0,0,0,11.78571429,Cyclobalanopsis glauca
t110130010712,A_J13,0,0,0,0,0,0,0,0,0,18.45238095,Cyclobalanopsis glauca
t110130010713,A_J13,0,0,0,0,0,0,0,0,0,7.023809524,Triadica sebifera
t110130010714,A_J13,0,0,0,0,0,0,0,0,0,12.73809524,Cyclobalanopsis glauca
t110130010806,A_J13,0,0,0,0,0,0,0,0,0,11.42857143,Triadica cochinchinensis
t110130010808,A_J13,2,0,0,2,0,0,0,5,5,13.45238095,Cyclobalanopsis glauca
t110130010811,A_J13,0,0,0,0,0,0,0,0,0,12.97619048,Triadica sebifera
t110130010813,A_J13,0,0,0,0,0,0,0,0,0,9.642857143,Triadica sebifera
t110130010814,A_J13,0,0,0,0,0,0,0,0,0,9.047619048,Triadica cochinchinensis
t110130010906,A_J13,0,0,0,0,0,0,0,0,0,15.47619048,Cyclobalanopsis glauca
t110130010908,A_J13,0,0,0,0,0,0,0,0,0,17.85714286,Cyclobalanopsis glauca
t110130010909,A_J13,0,0,0,0,0,0,0,0,0,4.880952381,Triadica cochinchinensis
t110130010910,A_J13,0,0,0,0,0,0,0,0,0,5.476190476,Triadica sebifera
t110130010912,A_J13,0,0,0,0,0,0,0,0,0,3.095238095,Triadica sebifera
t110130010913,A_J13,0,0,0,0,0,0,0,0,0,8.333333333,Triadica cochinchinensis
t110130011006,A_J13,0,0,0,0,0,0,0,0,0,5.476190476,Triadica sebifera
t110130011007,A_J13,0,0,0,0,0,0,0,0,0,6.666666667,Triadica sebifera
t110130011012,A_J13,0,0,0,0,0,0,0,0,0,9.047619048,Triadica cochinchinensis
t110130011014,A_J13,0,0,0,0,0,0,0,0,0,6.071428571,Triadica cochinchinensis
t110130011106,A_J13,0,0,0,0,0,0,0,0,0,4.285714286,Triadica cochinchinensis
t110130011107,A_J13,0,0,0,0,0,0,0,0,0,4.285714286,Triadica sebifera
t110130011108,A_J13,0,0,0,0,0,0,0,0,0,5.476190476,Triadica sebifera
t110130011109,A_J13,0,0,0,0,0,0,0,0,0,17.97619048,Cyclobalanopsis glauca
t110130011110,A_J13,0,0,0,0,0,0,0,0,0,8.333333333,Cyclobalanopsis glauca
t110130011111,A_J13,0,0,0,0,0,0,0,0,0,9.285714286,Triadica sebifera
t110130011113,A_J13,0,0,0,0,0,0,0,0,0,5.476190476,Triadica sebifera
t110130011207,A_J13,0,0,0,0,0,0,0,0,0,16.19047619,Cyclobalanopsis glauca
t110130011208,A_J13,0,0,0,0,0,0,0,0,0,16.07142857,Triadica cochinchinensis
t110130011309,A_J13,0,0,0,0,0,0,0,0,0,13.80952381,Triadica sebifera
t110130011311,A_J13,0,0,0,0,0,0,0,0,0,10.5952381,Triadica cochinchinensis
t110130011313,A_J13,0,0,0,0,0,0,0,0,0,11.42857143,Triadica sebifera
t110130011314,A_J13,0,0,0,0,0,0,0,0,0,26.66666667,Cyclobalanopsis glauca
t110130011406,A_J13,0,0,0,0,0,0,0,0,0,2.5,Triadica cochinchinensis
t110130011410,A_J13,0,0,0,0,0,0,0,0,0,2.5,Triadica sebifera
t110130011412,A_J13,0,0,0,0,0,0,0,0,0,3.69047619,Triadica sebifera
t110130011413,A_J13,0,0,0,0,0,0,0,0,0,3.69047619,Triadica sebifera
t110140010404,A_J14,0,0,0,0,0,0,0,0,0,24.64285714,Cyclobalanopsis glauca
t110140010405,A_J14,0,0,0,0,0,0,0,0,0,4.880952381,Schima superba
t110140010407,A_J14,0,0,0,0,0,0,0,0,0,15.71428571,Lithocarpus glaber
t110140010409,A_J14,0,0,0,0,0,0,0,0,0,1.785714286,Cinnamomum camphora
t110140010410,A_J14,1,0,0,1,0,0,0,3,3,8.80952381,Castanopsis sclerophylla
t110140010411,A_J14,0,0,0,0,0,0,0,0,0,5.833333333,Schima superba
t110140010412,A_J14,0,0,0,0,0,0,0,0,0,7.142857143,Cinnamomum camphora
t110140010413,A_J14,3,16,0,16,0,0,0,5,5,13.92857143,Lithocarpus glaber
t110140010504,A_J14,0,0,0,0,0,0,0,0,0,10,Lithocarpus glaber
t110140010505,A_J14,0,0,0,0,0,0,0,0,0,9.642857143,Lithocarpus glaber
t110140010512,A_J14,1,0,0,5,8,0,0,0,8,18.33333333,Lithocarpus glaber
t110140010514,A_J14,1,0,0,1,0,0,0,3,3,12.38095238,Cyclobalanopsis glauca
t110140010515,A_J14,0,0,0,0,0,0,0,0,0,12.14285714,Cyclobalanopsis glauca
t110140010607,A_J14,1,0,0,1,0,0,0,2,2,32.73809524,Cyclobalanopsis glauca
t110140010608,A_J14,0,0,0,0,0,0,0,0,0,10.11904762,Cyclobalanopsis glauca
t110140010609,A_J14,0,0,0,0,0,0,0,0,0,2.380952381,Schima superba
t110140010610,A_J14,0,0,0,0,0,0,0,0,0,9.761904762,Cyclobalanopsis myrsinifolia
t110140010611,A_J14,0,0,0,0,0,0,0,0,0,6.428571429,Schima superba
t110140010612,A_J14,0,0,0,0,0,0,0,0,0,19.64285714,Cyclobalanopsis glauca
t110140010613,A_J14,0,0,0,0,0,0,0,0,0,6.547619048,Cinnamomum camphora
t110140010614,A_J14,0,0,0,0,0,0,0,0,0,7.619047619,Castanopsis sclerophylla
t110140010704,A_J14,1,0,0,2,0,0,0,2,2,13.92857143,Cyclobalanopsis glauca
t110140010705,A_J14,0,0,0,0,0,0,0,0,0,8.928571429,Cyclobalanopsis myrsinifolia
t110140010706,A_J14,0,0,0,0,0,0,0,0,0,2.380952381,Schima superba
t110140010707,A_J14,0,0,0,0,0,0,0,0,0,6.666666667,Schima superba
t110140010709,A_J14,0,0,0,0,0,0,0,0,0,14.76190476,Lithocarpus glaber
t110140010710,A_J14,0,0,0,0,0,0,0,0,0,8.846153846,Castanopsis sclerophylla
t110140010711,A_J14,0,0,0,0,0,0,0,0,0,24.52380952,Cyclobalanopsis glauca
t110140010714,A_J14,0,0,0,0,0,0,0,0,0,7.857142857,Schima superba
t110140010804,A_J14,0,0,0,0,0,0,0,0,0,14.76190476,Cyclobalanopsis glauca
t110140010805,A_J14,3,0,60,60,0,0,0,42,42,9.285714286,Castanopsis sclerophylla
t110140010807,A_J14,1,0,30,30,0,0,0,3,3,10.23809524,Castanopsis sclerophylla
t110140010809,A_J14,0,0,0,0,0,0,0,0,0,4.761904762,Castanopsis sclerophylla
t110140010810,A_J14,0,0,0,0,0,0,0,0,0,11.19047619,Castanopsis sclerophylla
t110140010813,A_J14,0,0,0,0,0,0,0,0,0,26.9047619,Cyclobalanopsis glauca
t110140010904,A_J14,0,0,0,0,0,0,0,0,0,17.85714286,Castanopsis sclerophylla
t110140010907,A_J14,0,0,0,0,0,0,0,0,0,17.26190476,Lithocarpus glaber
t110140010910,A_J14,0,0,0,0,0,0,0,0,0,33.69047619,Cyclobalanopsis glauca
t110140010911,A_J14,1,0,8,8,0,0,0,4,4,9.285714286,Castanopsis sclerophylla
t110140010913,A_J14,1,0,11,11,0,0,0,3,3,14.04761905,Castanopsis sclerophylla
t110140010914,A_J14,1,0,10,10,0,0,0,5,5,17.97619048,Castanopsis sclerophylla
t110140011004,A_J14,0,0,0,0,0,0,0,0,0,11.78571429,Cinnamomum camphora
t110140011005,A_J14,0,0,0,0,0,0,0,0,0,12.26190476,Cinnamomum camphora
t110140011006,A_J14,0,0,0,0,0,0,0,0,0,9.404761905,Lithocarpus glaber
t110140011008,A_J14,0,0,0,0,0,0,0,0,0,7.261904762,Schima superba
t110140011010,A_J14,0,0,0,0,0,0,0,0,0,16.78571429,Castanopsis sclerophylla
t110140011011,A_J14,0,0,0,0,0,0,0,0,0,4.523809524,Castanopsis sclerophylla
t110140011013,A_J14,0,0,0,0,0,0,0,0,0,6.666666667,Schima superba
t110140011014,A_J14,1,30,0,30,0,0,0,15,15,10,Lithocarpus glaber
t110140011106,A_J14,0,0,0,0,0,0,0,0,0,5.952380952,Lithocarpus glaber
t110140011107,A_J14,0,0,0,0,0,0,0,0,0,23.45238095,Cyclobalanopsis glauca
t110140011108,A_J14,0,0,0,0,0,0,0,0,0,7.142857143,Cinnamomum camphora
t110140011109,A_J14,0,0,0,0,0,0,0,0,0,11.07142857,Lithocarpus glaber
t110140011110,A_J14,0,0,0,0,0,0,0,0,0,20.71428571,Cyclobalanopsis glauca
t110140011112,A_J14,0,0,0,0,0,0,0,0,0,16.9047619,Cyclobalanopsis glauca
t110140011113,A_J14,0,0,0,0,0,0,0,0,0,8.333333333,Lithocarpus glaber
t110140011115,A_J14,0,0,0,0,0,0,0,0,0,1.904761905,Schima superba
t110140011204,A_J14,0,0,0,0,0,0,0,0,0,7.142857143,Cinnamomum camphora
t110140011206,A_J14,0,0,0,0,0,0,0,0,0,13.45238095,Cyclobalanopsis myrsinifolia
t110140011207,A_J14,1,20,0,20,0,0,0,1,1,10.23809524,Lithocarpus glaber
t110140011208,A_J14,0,0,0,0,0,0,0,0,0,9.404761905,Schima superba
t110140011210,A_J14,3,34,0,34,0,0,0,31,31,4.404761905,Lithocarpus glaber
t110140011212,A_J14,0,0,0,0,0,0,0,0,0,19.76190476,Cyclobalanopsis glauca
t110140011214,A_J14,0,0,0,0,0,0,0,0,0,7.857142857,Cyclobalanopsis glauca
t110140011306,A_J14,0,0,0,0,0,0,0,0,0,4.285714286,Cinnamomum camphora
t110140011308,A_J14,0,0,0,0,0,0,0,0,0,5.357142857,Lithocarpus glaber
t110140011310,A_J14,0,0,0,0,0,0,0,0,0,16.30952381,Lithocarpus glaber
t110140011314,A_J14,0,0,0,0,0,0,0,0,0,5.476190476,Schima superba
t110140011315,A_J14,0,0,0,0,0,0,0,0,0,10.95238095,Cinnamomum camphora
t110140011410,A_J14,0,0,0,0,0,0,0,0,0,17.73809524,Cyclobalanopsis glauca
t110140011411,A_J14,2,0,0,50,0,0,0,12,12,6.904761905,Schima superba
t110140011412,A_J14,0,0,0,0,0,0,0,0,0,13.57142857,Cyclobalanopsis glauca
t110140011414,A_J14,0,0,0,0,0,0,0,0,0,7.261904762,Schima superba
t110140011504,A_J14,2,0,32,32,0,0,0,16,16,4.761904762,Castanopsis sclerophylla
t110140011506,A_J14,0,0,0,0,0,0,0,0,0,7.976190476,Liquidambar formosana
t110140011508,A_J14,0,0,0,0,0,0,0,0,0,14.04761905,Castanopsis sclerophylla
t110140011511,A_J14,0,0,0,0,0,0,0,0,0,7.142857143,Cinnamomum camphora
t110140011512,A_J14,1,30,0,30,0,0,0,20,20,19.04761905,Lithocarpus glaber
t110140011513,A_J14,0,0,0,0,0,0,0,0,0,19.64285714,Cyclobalanopsis glauca
t110140011514,A_J14,0,0,0,0,0,0,0,0,0,12.26190476,Schima superba
t110140011515,A_J14,0,0,0,0,0,0,0,0,0,5.119047619,Schima superba
t110210010708,A_J21,0,0,0,0,0,0,0,0,0,8.333333333,Koelreuteria bipinnata
t110210010709,A_J21,1,0,0,1,0,0,0,2,2,6.785714286,Lithocarpus glaber
t110210010711,A_J21,0,0,0,0,0,0,0,0,0,10.11904762,Koelreuteria bipinnata
t110210010712,A_J21,0,0,0,0,0,0,0,0,0,8.214285714,Koelreuteria bipinnata
t110210010807,A_J21,4,23,0,23,0,0,0,45,45,11.66666667,Lithocarpus glaber
t110210010810,A_J21,0,0,0,0,0,0,0,0,0,8.80952381,Koelreuteria bipinnata
t110210010812,A_J21,0,0,0,0,0,0,0,0,0,16.07142857,Koelreuteria bipinnata
t110210010907,A_J21,0,0,0,0,0,0,0,0,0,20.23809524,Koelreuteria bipinnata
t110210010909,A_J21,0,0,0,0,0,0,0,0,0,24.16666667,Lithocarpus glaber
t110210010910,A_J21,0,0,0,0,0,0,0,0,0,16.42857143,Koelreuteria bipinnata
t110210010911,A_J21,0,0,0,0,0,0,0,0,0,22.03125,Koelreuteria bipinnata
t110210010912,A_J21,0,0,0,0,0,0,0,0,0,14.4047619,Koelreuteria bipinnata
t110210011007,A_J21,0,0,0,0,0,0,0,0,0,17.26190476,Lithocarpus glaber
t110210011008,A_J21,1,5,0,5,0,0,0,15,15,20.83333333,Lithocarpus glaber
t110210011010,A_J21,1,10,0,10,0,0,0,30,30,21.66666667,Lithocarpus glaber
t110210011011,A_J21,0,0,0,0,0,0,0,0,0,12.85714286,Koelreuteria bipinnata
t110210011012,A_J21,2,25,0,25,0,0,0,40,40,7.857142857,Lithocarpus glaber
t110210011107,A_J21,0,0,0,0,0,0,0,0,0,13.0952381,Lithocarpus glaber
t110210011108,A_J21,0,0,0,0,0,0,0,0,0,7.976190476,Lithocarpus glaber
t110210011109,A_J21,0,0,0,0,0,0,0,0,0,7.5,Lithocarpus glaber
t110210011111,A_J21,0,0,0,0,0,0,0,0,0,23.69047619,Koelreuteria bipinnata
t110210011112,A_J21,0,0,0,0,0,0,0,0,0,9.404761905,Lithocarpus glaber
t110210011209,A_J21,1,0,0,1,0,0,0,5,5,7.5,Lithocarpus glaber
t110210011210,A_J21,0,0,0,0,0,0,0,0,0,20.71428571,Koelreuteria bipinnata
t110210011211,A_J21,0,0,0,0,0,0,0,0,0,11.66666667,Koelreuteria bipinnata
t110270010910,A_J27,0,0,0,0,0,0,0,0,0,4.80952381,Cyclobalanopsis myrsinifolia
t110270011108,A_J27,0,0,0,0,0,0,0,0,0,7.5,Cyclobalanopsis myrsinifolia
t110270011110,A_J27,0,0,0,0,0,0,0,0,0,10.71428571,Cyclobalanopsis myrsinifolia
t110270011111,A_J27,0,0,0,0,0,0,0,0,0,17.85714286,Cyclobalanopsis myrsinifolia
t110270011112,A_J27,0,0,0,0,0,0,0,0,0,17.38095238,Cyclobalanopsis myrsinifolia
t110270011208,A_J27,0,0,0,0,0,0,0,0,0,15.47619048,Cyclobalanopsis myrsinifolia
t110270011311,A_J27,0,0,0,0,0,0,0,0,0,8.095238095,Cyclobalanopsis myrsinifolia
t111030010707,A_K3,0,0,0,0,0,0,0,0,0,14.88095238,Cyclobalanopsis glauca
t111030010709,A_K3,0,0,0,0,0,0,0,0,0,8.269230769,Cyclobalanopsis glauca
t111030010711,A_K3,0,0,0,0,0,0,0,0,0,10.11904762,Quercus fabri
t111030010807,A_K3,0,0,0,0,0,0,0,0,0,8.333333333,Cyclobalanopsis glauca
t111030010808,A_K3,0,0,0,0,0,0,0,0,0,11.9047619,Quercus fabri
t111030010809,A_K3,0,0,0,0,0,0,0,0,0,6.904761905,Cyclobalanopsis glauca
t111030010812,A_K3,0,0,0,0,0,0,0,0,0,3.69047619,Cyclobalanopsis glauca
t111030010909,A_K3,0,0,0,0,0,0,0,0,0,7.380952381,Quercus fabri
t111030010910,A_K3,0,0,0,0,0,0,0,0,0,3.571428571,Cyclobalanopsis glauca
t111030010911,A_K3,0,0,0,0,0,0,0,0,0,6.071428571,Cyclobalanopsis glauca
t111030011007,A_K3,1,0,0,1,0,0,0,30,30,11.54761905,Cyclobalanopsis glauca
t111030011008,A_K3,2,0,0,10,0,0,0,20,20,15.11904762,Quercus fabri
t111030011009,A_K3,0,0,0,0,0,0,0,0,0,25.23809524,Cyclobalanopsis glauca
t111030011010,A_K3,0,0,0,0,0,0,0,0,0,6.666666667,Quercus fabri
t111030011011,A_K3,0,0,0,0,0,0,0,0,0,9.404761905,Cyclobalanopsis glauca
t111030011108,A_K3,0,0,0,0,0,0,0,0,0,5,Cyclobalanopsis glauca
t111030011109,A_K3,0,0,0,0,0,0,0,0,0,10.71428571,Cyclobalanopsis glauca
t111030011110,A_K3,0,0,0,0,0,0,0,0,0,16.78571429,Quercus fabri
t111030011207,A_K3,0,0,0,0,0,0,0,0,0,12.33333333,Cyclobalanopsis glauca
t111030011209,A_K3,0,0,0,0,0,0,0,0,0,7.619047619,Cyclobalanopsis glauca
t111030011210,A_K3,0,0,0,0,0,0,0,0,0,12.8125,Quercus fabri
t111040010606,A_K4,0,0,0,0,0,0,0,0,0,11.9047619,Schima superba
t111040010609,A_K4,1,20,0,20,0,0,0,10,10,11.30952381,Lithocarpus glaber
t111040010706,A_K4,0,0,0,0,0,0,0,0,0,3.69047619,Schima superba
t111040010707,A_K4,0,0,0,0,0,0,0,0,0,10.5952381,Schima superba
t111040010713,A_K4,0,0,0,0,0,0,0,0,0,4.285714286,Schima superba
t111040010806,A_K4,0,0,0,0,0,0,0,0,0,21.42857143,Lithocarpus glaber
t111040010809,A_K4,0,0,0,0,0,0,0,0,0,3.333333333,Schima superba
t111040010907,A_K4,0,0,0,0,0,0,0,0,0,12.97619048,Schima superba
t111040010908,A_K4,0,0,0,0,0,0,0,0,0,4.404761905,Schima superba
t111040010909,A_K4,0,0,0,0,0,0,0,0,0,6.428571429,Schima superba
t111040011006,A_K4,0,0,0,0,0,0,0,0,0,3.571428571,Schima superba
t111040011007,A_K4,0,0,0,0,0,0,0,0,0,16.66666667,Lithocarpus glaber
t111040011009,A_K4,0,0,0,0,0,0,0,0,0,5.5,Schima superba
t111040011012,A_K4,0,0,0,0,0,0,0,0,0,4.523809524,Schima superba
t111040011013,A_K4,0,0,0,0,0,0,0,0,0,1.547619048,Schima superba
t111040011106,A_K4,1,10,0,10,0,0,0,6,6,31.9047619,Lithocarpus glaber
t111040011206,A_K4,2,7,0,8,0,0,0,8,8,11.66666667,Lithocarpus glaber
t111040011207,A_K4,0,0,0,0,0,0,0,0,0,18.69047619,Lithocarpus glaber
t111040011211,A_K4,0,0,0,0,0,0,0,0,0,7.857142857,Schima superba
t111040011212,A_K4,0,0,0,0,0,0,0,0,0,10.11904762,Schima superba
t111040011307,A_K4,2,35,0,35,0,0,0,0,20,21.42857143,Lithocarpus glaber
t111040011308,A_K4,0,0,0,0,0,0,0,0,0,8.214285714,Schima superba
t111040011309,A_K4,0,0,0,0,0,0,0,0,0,9.047619048,Schima superba
t111040011312,A_K4,0,0,0,0,0,0,0,0,0,11.30952381,Schima superba
t111040011314,A_K4,0,0,0,0,0,0,0,0,0,7.142857143,Schima superba
t111040011407,A_K4,0,0,0,0,0,0,0,0,0,10,Castanopsis eyrei
t111060010708,A_K6,0,0,0,0,0,0,0,0,0,1.363636364,Schima superba
t111060010709,A_K6,0,0,0,0,0,0,0,0,0,21.30952381,Lithocarpus glaber
t111060010710,A_K6,0,0,0,0,0,0,0,0,0,8.571428571,Schima superba
t111060010711,A_K6,0,0,0,0,0,0,0,0,0,7.023809524,Schima superba
t111060010712,A_K6,0,0,0,0,0,0,0,0,0,31.30952381,Lithocarpus glaber
t111060010808,A_K6,0,0,0,0,0,0,0,0,0,8.928571429,Schima superba
t111060010810,A_K6,0,0,0,0,0,0,0,0,0,8.80952381,Schima superba
t111060010811,A_K6,0,0,0,0,0,0,0,0,0,29.52380952,Lithocarpus glaber
t111060010812,A_K6,1,0,0,20,0,0,0,0,2,3.69047619,Schima superba
t111060010908,A_K6,1,25,0,25,0,0,0,15,15,14.4047619,Lithocarpus glaber
t111060010912,A_K6,0,0,0,0,0,0,0,0,0,8.214285714,Lithocarpus glaber
t111060011007,A_K6,0,0,0,0,0,0,0,0,0,4.880952381,Schima superba
t111060011008,A_K6,0,0,0,0,0,0,0,0,0,8.928571429,Schima superba
t111060011010,A_K6,0,0,0,0,0,0,0,0,0,13.33333333,Lithocarpus glaber
t111060011011,A_K6,0,0,0,0,0,0,0,0,0,27.5,Lithocarpus glaber
t111060011012,A_K6,2,60,0,60,0,0,0,0,16,19.64285714,Lithocarpus glaber
t111060011013,A_K6,0,0,0,0,0,0,0,0,0,8.333333333,Schima superba
t111060011109,A_K6,0,0,0,0,0,0,0,0,0,7.619047619,Schima superba
t111060011110,A_K6,0,0,0,0,0,0,0,0,0,6.547619048,Schima superba
t111060011113,A_K6,0,0,0,0,0,0,0,0,0,3.69047619,Schima superba
t111060011208,A_K6,1,1,0,1,0,0,0,0,3,17.14285714,Lithocarpus glaber
t111060011210,A_K6,0,0,0,0,0,0,0,0,0,27.38095238,Lithocarpus glaber
t111060011211,A_K6,0,0,0,0,0,0,0,0,0,3.333333333,Schima superba
t111060011212,A_K6,0,0,0,0,0,0,0,0,0,5.357142857,Schima superba
t111060011213,A_K6,0,0,0,0,0,0,0,0,0,5.833333333,Schima superba
t111070010611,A_K7,0,0,0,0,0,0,0,0,0,3.69047619,Schima superba
t111070010612,A_K7,0,0,0,0,0,0,0,0,0,1.5,Schima superba
t111070010613,A_K7,0,0,0,0,0,0,0,0,0,4,Schima superba
t111070010614,A_K7,0,0,0,0,0,0,0,0,0,9.285714286,Schima superba
t111070010707,A_K7,0,0,0,0,0,0,0,0,0,27.02380952,Quercus serrata
t111070010712,A_K7,0,0,0,0,0,0,0,0,0,8.80952381,Cyclobalanopsis glauca
t111070010714,A_K7,0,0,0,0,0,0,0,0,0,6.30952381,Cyclobalanopsis glauca
t111070010807,A_K7,0,0,0,0,0,0,0,0,0,10.95238095,Schima superba
t111070010808,A_K7,0,0,0,0,0,0,0,0,0,19.52380952,Quercus serrata
t111070010809,A_K7,0,0,0,0,0,0,0,0,0,6.785714286,Cyclobalanopsis glauca
t111070010811,A_K7,1,0,0,15,0,0,0,3,3,2.5,Schima superba
t111070010812,A_K7,0,0,0,0,0,0,0,0,0,34.52380952,Quercus serrata
t111070010813,A_K7,0,0,0,0,0,0,0,0,0,24.28571429,Quercus serrata
t111070010906,A_K7,0,0,0,0,0,0,0,0,0,3.333333333,Schima superba
t111070010908,A_K7,0,0,0,0,0,0,0,0,0,8.571428571,Schima superba
t111070010914,A_K7,0,0,0,0,0,0,0,0,0,3.80952381,Schima superba
t111070011007,A_K7,0,0,0,0,0,0,0,0,0,23.07692308,Quercus serrata
t111070011008,A_K7,0,0,0,0,0,0,0,0,0,11.78571429,Cyclobalanopsis glauca
t111070011009,A_K7,0,0,0,0,0,0,0,0,0,60.45454545,Quercus serrata
t111070011013,A_K7,0,0,0,0,0,0,0,0,0,24.64285714,Quercus serrata
t111070011014,A_K7,0,0,0,0,0,0,0,0,0,12.38095238,Cyclobalanopsis glauca
t111070011107,A_K7,0,0,0,0,0,0,0,0,0,3.69047619,Schima superba
t111070011108,A_K7,0,0,0,0,0,0,0,0,0,37.02380952,Quercus serrata
t111070011109,A_K7,0,0,0,0,0,0,0,0,0,2.142857143,Schima superba
t111070011206,A_K7,1,0,0,50,0,0,0,2,2,3.69047619,Schima superba
t111070011209,A_K7,0,0,0,0,0,0,0,0,0,33.0952381,Quercus serrata
t111070011210,A_K7,0,0,0,0,0,0,0,0,0,5.238095238,Schima superba
t111070011212,A_K7,0,0,0,0,0,0,0,0,0,30,Quercus serrata
t111070011306,A_K7,0,0,0,0,0,0,0,0,0,4.285714286,Schima superba
t111070011309,A_K7,2,0,0,50,0,0,0,18,18,11.19047619,Schima superba
t111070011310,A_K7,0,0,0,0,0,0,0,0,0,2.857142857,Schima superba
t111070011312,A_K7,0,0,0,0,0,0,0,0,0,5,Schima superba
t111070011313,A_K7,0,0,0,0,0,0,0,0,0,36.5625,Cyclobalanopsis glauca
t111070011407,A_K7,0,0,0,0,0,0,0,0,0,5.476190476,Schima superba
t111070011412,A_K7,0,0,0,0,0,0,0,0,0,32.61904762,Cyclobalanopsis glauca
t111070011413,A_K7,0,0,0,0,0,0,0,0,0,3.571428571,Schima superba
t111070011414,A_K7,0,0,0,0,0,0,0,0,0,20.71428571,Quercus serrata
t111090010708,A_K9,0,0,0,0,0,0,0,0,0,4.523809524,Cyclobalanopsis glauca
t111090010709,A_K9,0,0,0,0,0,0,0,0,0,2.142857143,Cyclobalanopsis glauca
t111090010711,A_K9,0,0,0,0,0,0,0,0,0,13.21428571,Cyclobalanopsis glauca
t111090010712,A_K9,0,0,0,0,0,0,0,0,0,9.285714286,Cyclobalanopsis glauca
t111090010808,A_K9,0,0,0,0,0,0,0,0,0,6.666666667,Cyclobalanopsis glauca
t111090010809,A_K9,0,0,0,0,0,0,0,0,0,8.69047619,Cyclobalanopsis glauca
t111090010810,A_K9,0,0,0,0,0,0,0,0,0,2.023809524,Cyclobalanopsis glauca
t111090010811,A_K9,0,0,0,0,0,0,0,0,0,4.404761905,Cyclobalanopsis glauca
t111090010812,A_K9,1,0,0,3,15,0,0,0,15,11.42857143,Cyclobalanopsis glauca
t111090010813,A_K9,0,0,0,0,0,0,0,0,0,7.738095238,Cyclobalanopsis glauca
t111090010908,A_K9,0,0,0,0,0,0,0,0,0,6.428571429,Cyclobalanopsis glauca
t111090010909,A_K9,1,0,0,5,10,0,0,0,10,18.45238095,Cyclobalanopsis glauca
t111090010910,A_K9,0,0,0,0,0,0,0,0,0,11.66666667,Cyclobalanopsis glauca
t111090010911,A_K9,0,0,0,0,0,0,0,0,0,3.095238095,Cyclobalanopsis glauca
t111090010913,A_K9,0,0,0,0,0,0,0,0,0,11.19047619,Cyclobalanopsis glauca
t111090011008,A_K9,0,0,0,0,0,0,0,0,0,14.76190476,Cyclobalanopsis glauca
t111090011009,A_K9,0,0,0,0,0,0,0,0,0,22.26190476,Cyclobalanopsis glauca
t111090011010,A_K9,0,0,0,0,0,0,0,0,0,18.33333333,Cyclobalanopsis glauca
t111090011011,A_K9,0,0,0,0,0,0,0,0,0,9.166666667,Cyclobalanopsis glauca
t111090011013,A_K9,0,0,0,0,0,0,0,0,0,11.19047619,Cyclobalanopsis glauca
t111090011108,A_K9,0,0,0,0,0,0,0,0,0,18.33333333,Cyclobalanopsis glauca
t111090011110,A_K9,0,0,0,0,0,0,0,0,0,21.9047619,Cyclobalanopsis glauca
t111090011111,A_K9,0,0,0,0,0,0,0,0,0,7.142857143,Cyclobalanopsis glauca
t111090011112,A_K9,0,0,0,0,0,0,0,0,0,3.095238095,Cyclobalanopsis glauca
t111090011209,A_K9,0,0,0,0,0,0,0,0,0,3.69047619,Cyclobalanopsis glauca
t111090011210,A_K9,0,0,0,0,0,0,0,0,0,4.880952381,Cyclobalanopsis glauca
t111090011211,A_K9,0,0,0,0,0,0,0,0,0,12.14285714,Cyclobalanopsis glauca
t111090011212,A_K9,0,0,0,0,0,0,0,0,0,5.476190476,Cyclobalanopsis glauca
t111090011213,A_K9,0,0,0,0,0,0,0,0,0,9.523809524,Cyclobalanopsis glauca
t111100010607,A_K10,0,0,0,0,0,0,0,0,0,12.26190476,Quercus acutissima
t111100010608,A_K10,0,0,0,0,0,0,0,0,0,24.52380952,Castanea henryi
t111100010611,A_K10,0,0,0,0,0,0,0,0,0,23.57142857,Castanea henryi
t111100010612,A_K10,1,0,0,1,0,0,0,0,1,25.71428571,Castanea henryi
t111100010707,A_K10,0,0,0,0,0,0,0,0,0,20.35714286,Castanea henryi
t111100010710,A_K10,0,0,0,0,0,0,0,0,0,9.642857143,Quercus serrata
t111100010711,A_K10,0,0,0,0,0,0,0,0,0,4.880952381,Acer davidii
