objectid,tree_id,address,species,com_name,dbh,height,condition,land_type,park_name,x,y
1579,3093,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115726.21281,10072824.5636
1580,3094,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115732.11175,10072845.2098
1581,3095,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115740.22295,10072865.1189
1582,3096,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115747.59663,10072888.7147
1583,3097,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115754.23277,10072910.8357
1584,3098,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115761.60644,10072936.6437
1585,3099,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115768.98011,10072960.2395
1586,3100,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115774.87905,10072979.4110
1587,3101,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115780.04079,10073002.2696
1588,3102,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115785.93972,10073022.1786
1589,3103,1200 SAN JACINTO BLVD,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115791.10146,10073041.3502
1590,3104,300 E 14TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),17,14,Fair,ROW,,3115979.86814,10073374.6412
1591,3105,300 E 14TH ST,Triadica sebifera,Chinese Tallow,17,23,Poor,ROW,,3116046.23120,10073360.6314
1592,3106,300 E 14TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116099.25734,10073340.5963
1593,3107,300 E 14TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116150.93768,10073326.7122
1594,3108,300 E 14TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116181.90744,10073316.3890
1595,3109,300 E 14TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116204.02846,10073308.2781
1596,3110,300 E 14TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116223.93721,10073302.3792
1597,3111,200 E 14TH ST,Quercus virginiana,Southern Live Oak,16,25,Fair,ROW,,3115677.54624,10073528.0142
1598,3112,200 E 14TH ST,Quercus virginiana,Southern Live Oak,15,25,Fair,ROW,,3115710.72793,10073518.4283
1599,3113,200 E 14TH ST,Quercus virginiana,Southern Live Oak,12,25,Fair,ROW,,3115740.96016,10073510.3174
1600,3114,200 E 14TH ST,Carya illinoinensis,Pecan,19,36,Fair,ROW,,3115712.20267,10073447.6411
1601,3115,200 E 14TH ST,Quercus virginiana,Southern Live Oak,17,27,Fair,ROW,,3115822.80809,10073480.8227
1602,3116,200 E 14TH ST,Carya illinoinensis,Pecan,27,27,Fair,ROW,,3115801.98038,10073424.6759
1603,3117,200 E 14TH ST,Quercus virginiana,Southern Live Oak,14,18,Fair,ROW,,3115893.78006,10073463.8631
1629,3144,1210 N IH 35 SVRD SB,Quercus virginiana,Southern Live Oak,14,15,Fair,ROW,,3117494.46551,10072477.6174
1630,3145,600 E 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116993.11054,10072275.7110
1631,3146,600 E 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117010.84574,10072264.7973
1632,3147,600 E 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3117027.21644,10072266.1615
1633,3148,700 E 12TH ST,Vitex agnus-castus,Chaste Tree,12,9,Good,ROW,,3117173.18925,10072222.5060
1634,3149,700 E 12TH ST,Vitex agnus-castus,Chaste Tree,12,9,Good,ROW,,3117309.61220,10072188.4005
1635,3150,700 E 12TH ST,Vitex agnus-castus,Chaste Tree,12,9,Good,ROW,,3117328.71157,10072187.0360
1636,3151,700 E 12TH ST,Vitex agnus-castus,Chaste Tree,12,9,Good,ROW,,3117345.08228,10072185.6718
1637,3152,700 E 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3117125.44098,10072185.6718
1638,3153,700 E 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3117162.27523,10072174.7581
1639,3154,700 E 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3117216.84467,10072158.3871
1640,3155,700 E 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3117319.16172,10072129.7382
1641,3156,1100 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117339.62527,10071968.7592
1642,3157,1100 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117349.17512,10072002.8647
1643,3158,1100 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117354.63180,10072027.4211
1644,3159,1100 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117362.81715,10072056.0700
1645,3160,1100 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117372.36700,10072077.8977
1646,3163,701 E 11 ST,Quercus virginiana,Southern Live Oak,31,35,Fair,Private,,3117176.94908,10071488.3399
1647,3164,701 E 11 ST,Quercus virginiana,Southern Live Oak,28,32,Fair,Private,,3117184.51173,10071517.5996
1648,3168,701 E 11 ST,Quercus virginiana,Southern Live Oak,34,36,Poor,Private,,3117226.91814,10071638.1847
1649,3175,900 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117126.80515,10071241.6238
1650,3176,900 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117134.99050,10071271.6369
1651,3177,900 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117140.44751,10071293.4646
1652,3178,900 N IH 35 SVRD SB,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3117145.90452,10071318.0206
1654,3183,500 E 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116133.56600,10071295.8301
1655,3184,500 E 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116193.15020,10071274.2310
1656,3185,500 E 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116210.51893,10071269.7583
1657,3186,500 E 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116235.55923,10071262.8331
1658,3187,500 E 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116273.92234,10071250.9650
1659,3188,500 E 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116305.53810,10071240.1553
1660,3189,500 E 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3116334.90254,10071230.9788
1661,3192,600 E 9TH ST,Carya illinoinensis,Pecan,30,45,Fair,ROW,,3116950.95839,10071132.5706
1663,3203,410 E 8 ST,Quercus fusiformis,Escarpment Live Oak,22,36,Fair,Private,,3115907.18259,10071162.4983
1664,3204,410 E 8 ST,Quercus fusiformis,Escarpment Live Oak,23,36,Fair,Private,,3115927.64613,10071176.1407
1671,3214,100 W 11TH ST,Quercus fusiformis,Escarpment Live Oak,26,28,Good,ROW,,3114714.17021,10072448.4774
1672,3215,100 W 11TH ST,Quercus fusiformis,Escarpment Live Oak,22,28,Good,ROW,,3114636.88067,10072473.8855
1673,3217,100 W 11TH ST,Quercus fusiformis,Escarpment Live Oak,22,28,Good,ROW,,3114550.84508,10072501.3943
1674,3219,100 W 11TH ST,Quercus fusiformis,Escarpment Live Oak,22,28,Good,ROW,,3114444.34595,10072529.2879
1677,3270,40 EAST AVE,Carya illinoinensis,Pecan,24,45,Good,ROW,,3115747.00279,10066598.6078
1678,3271,700 LAMBIE ST,Celtis laevigata,Sugarberry,24,36,Poor,ROW,,3115963.88753,10066530.0433
1679,3272,40 EAST AVE,Ulmus americana,American Elm,47,36,Poor,ROW,,3115819.72739,10066405.8497
1680,3273,700 LAMBIE ST,Quercus virginiana,Southern Live Oak,36,36,Good,ROW,,3115997.41666,10066549.0430
1681,3274,49 EAST AVE,Ulmus americana,American Elm,23,35,Fair,Private,,3116037.65116,10066468.5736
1682,3275,700 LAMBIE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115819.71361,10066576.9835
1683,3276,700 LAMBIE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115845.41926,10066568.0426
1684,3277,700 LAMBIE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115863.30112,10066559.1017
1685,3278,700 LAMBIE ST,Quercus virginiana,Southern Live Oak,33,36,Good,ROW,,3116049.94510,10066534.5138
1686,20000,46 N IH 35 SVRD SB,Pyrus calleryana,Ornamental Pear,12,18,Fair,ROW,,3116163.41240,10066223.4957
1687,20001,30 EAST AVE,Quercus virginiana,Southern Live Oak,20,37,Good,Private,,3116291.06142,10065263.4976
1688,20002,0 N IH 35 SVRD SB TO EAST RAMP,Quercus virginiana,Southern Live Oak,18,35,Good,ROW,,3116306.36027,10065336.1668
1689,20004,30 EAST AVE,Quercus virginiana,Southern Live Oak,20,35,Fair,Private,,3116239.42832,10065305.5691
1690,20005,0 N IH 35 SVRD SB TO EAST RAMP,Quercus fusiformis,Escarpment Live Oak,13,29,Fair,ROW,,3116286.30027,10065431.1299
1691,20006,0 N IH 35 SVRD SB TO EAST RAMP,Quercus fusiformis,Escarpment Live Oak,18,28,Fair,ROW,,3116282.91183,10065451.4080
1692,20007,0 N IH 35 SVRD SB TO EAST RAMP,Quercus virginiana,Southern Live Oak,18,29,Fair,ROW,,3116277.95252,10065475.7056
1693,20008,0 N IH 35 SVRD SB TO EAST RAMP,Quercus virginiana,Southern Live Oak,18,29,Fair,ROW,,3116273.61132,10065498.7163
1694,20009,0 N IH 35 SVRD SB TO EAST RAMP,Quercus virginiana,Southern Live Oak,16,29,Fair,ROW,,3116268.83049,10065520.2301
1695,20010,0 N IH 35 SVRD SB TO EAST RAMP,Quercus virginiana,Southern Live Oak,19,29,Fair,ROW,,3116265.96206,10065540.3098
1696,20011,0 N IH 35 SVRD SB TO EAST RAMP,Quercus virginiana,Southern Live Oak,14,29,Fair,ROW,,3116265.30720,10065561.3455
1697,20012,30 SAN MARCOS ST,Juniperus ashei,Ashe Juniper,14,17,Fair,ROW,,3116142.61552,10065908.4366
1698,20013,30 SAN MARCOS ST,Juniperus ashei,Ashe Juniper,3,7,Fair,ROW,,3116139.74709,10065899.8310
1699,20014,30 SAN MARCOS ST,Juniperus ashei,Ashe Juniper,15,25,Fair,ROW,,3116128.27303,10065871.1457
1700,20015,30 SAN MARCOS ST,Juniperus ashei,Ashe Juniper,18,25,Fair,ROW,,3116121.10178,10065853.4564
1701,20016,30 SAN MARCOS ST,Quercus fusiformis,Escarpment Live Oak,28,25,Fair,ROW,,3116065.64356,10065831.9427
1702,20017,40 N INTERSTATE HY 35,Quercus virginiana,Escarpment Live Oak,28,37,Fair,Private,,3116066.59992,10065850.1100
1703,20019,700 LAMBIE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115829.46884,10066617.9168
1704,20020,700 LAMBIE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115854.32935,10066608.3552
1705,20021,700 LAMBIE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115883.97070,10066597.8375
1706,20022,700 LAMBIE ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115932.73569,10066576.8014
1707,20023,46 N IH 35 SVRD SB,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3116145.00626,10066298.5553
1708,20024,46 N IH 35 SVRD SB,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3116135.67787,10066347.4705
1709,20032,40 EAST AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115712.81586,10066288.0373
1710,20033,8 EAST AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115681.26211,10066175.2087
1711,20034,8 EAST AVE,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3115667.87566,10066122.6193
1712,20037,30 EAST AVE,Carya illinoinensis,Pecan,31,48,Good,Park,Waller Beach at Town Lake Metro Park,3115966.20183,10065480.0710
1714,20042,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,5,Fair,ROW,,3114001.50465,10073106.0308
1715,20043,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,5,Fair,ROW,,3113979.51256,10073111.7677
1716,20044,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,5,Fair,ROW,,3113960.38924,10073119.4170
1717,20045,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,5,Fair,ROW,,3113945.09039,10073121.3294
1718,20046,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,5,Fair,ROW,,3113924.05467,10073127.0666
1719,20047,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,5,Fair,ROW,,3113898.28372,10073137.6656
1720,20048,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,5,Fair,ROW,,3113874.33364,10073144.2775
1721,20049,300 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113972.81934,10073128.0226
1722,20050,300 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113947.95915,10073136.6282
1723,20051,300 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113925.01070,10073141.4091
1724,20052,300 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113902.06259,10073148.1023
1725,20053,300 W 12TH ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3114055.05047,10073142.3654
1726,20054,300 W 12TH ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3114022.54036,10073151.9271
1727,20055,300 W 12TH ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3113981.42496,10073164.3572
1728,20056,300 W 12TH ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3113950.82758,10073172.9628
1729,20057,300 W 12TH ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3113925.96707,10073178.7000
1730,20058,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,8,Good,ROW,,3114145.45022,10073171.6754
1731,20059,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),9,8,Good,ROW,,3114140.14971,10073171.0504
1732,20060,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),9,8,Good,ROW,,3114150.76124,10073168.4356
1733,20061,300 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,13,25,Fair,ROW,,3114101.90274,10073190.1740
1734,20062,300 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,15,25,Fair,ROW,,3114077.99859,10073193.0425
1735,20063,300 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,12,25,Poor,ROW,,3114055.05047,10073200.6917
1736,20064,300 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,17,27,Poor,ROW,,3114032.10235,10073207.3850
1737,20065,300 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,14,25,Fair,ROW,,3114018.71590,10073216.9470
1738,20066,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,7,Fair,ROW,,3114003.14998,10073221.2845
1739,20067,300 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,7,Fair,ROW,,3113998.72676,10073223.7307
1740,20068,300 W 12TH ST,Quercus shumardii,Shumard Oak,25,35,Fair,ROW,,3113949.87122,10073226.5086
1741,20069,300 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113919.27384,10073232.2455
1742,20070,200 W 12TH ST,Cercis canadensis,Eastern Redbud,2,5,Good,ROW,,3114322.06175,10073008.5009
1743,20071,200 W 12TH ST,Cercis canadensis,Eastern Redbud,2,5,Good,ROW,,3114310.58769,10073011.3696
1744,20072,200 W 12TH ST,Cercis canadensis,Eastern Redbud,3,5,Good,ROW,,3114296.72322,10073016.1504
1745,20073,200 W 12TH ST,Cercis canadensis,Eastern Redbud,3,5,Good,ROW,,3114286.20519,10073020.4533
1746,20074,200 W 12TH ST,Cercis canadensis,Eastern Redbud,3,5,Good,ROW,,3114272.81874,10073022.3657
1747,20075,200 W 12TH ST,Cercis canadensis,Eastern Redbud,3,5,Good,ROW,,3114263.25707,10073025.2341
1748,20076,200 W 12TH ST,Cercis canadensis,Eastern Redbud,3,5,Good,ROW,,3114248.43657,10073031.4493
1749,20077,200 W 12TH ST,Cercis canadensis,Eastern Redbud,3,5,Good,ROW,,3114237.44053,10073035.2738
1750,20078,200 W 12TH ST,Cercis canadensis,Eastern Redbud,4,5,Good,ROW,,3114228.83490,10073038.6205
1751,20079,200 W 12TH ST,Cercis canadensis,Eastern Redbud,4,5,Good,ROW,,3114217.83886,10073041.4890
1752,20080,200 W 12TH ST,Quercus virginiana,Southern Live Oak,21,27,Fair,ROW,,3114349.79069,10073109.3773
1753,20081,200 W 12TH ST,Quercus virginiana,Southern Live Oak,18,27,Good,ROW,,3114332.57977,10073112.2457
1754,20082,200 W 12TH ST,Quercus virginiana,Southern Live Oak,13,25,Good,ROW,,3114310.10967,10073117.5049
1755,20083,200 W 12TH ST,Quercus virginiana,Southern Live Oak,15,26,Good,ROW,,3114287.16155,10073124.6761
1756,20084,200 W 12TH ST,Quercus virginiana,Southern Live Oak,19,26,Good,ROW,,3114257.52021,10073127.0666
1757,20092,126 W 11TH ST,Quercus virginiana,Southern Live Oak,17,32,Fair,ROW,,3114339.80318,10072576.1021
1758,20094,126 W 11TH ST,Quercus virginiana,Southern Live Oak,20,32,Fair,ROW,,3114248.42311,10072602.0158
1759,20095,200 W 11TH ST,Quercus virginiana,Southern Live Oak,15,27,Fair,ROW,,3114210.21125,10072608.4410
1760,20096,200 W 11TH ST,Quercus virginiana,Southern Live Oak,21,27,Fair,ROW,,3114178.86518,10072619.7461
1761,20097,200 W 11TH ST,Quercus virginiana,Southern Live Oak,14,27,Fair,ROW,,3114140.67628,10072627.9294
1762,20098,200 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114233.29749,10072662.1741
1763,20099,200 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114212.96223,10072670.2099
1764,20100,200 W 11TH ST,Quercus virginiana,Southern Live Oak,3,9,Fair,ROW,,3114184.32055,10072678.3932
1765,20101,200 W 11TH ST,Ilex vomitoria,Yaupon,7,9,Fair,ROW,,3114178.86518,10072678.3932
1766,20102,200 W 11TH ST,Ilex vomitoria,Yaupon,6,9,Fair,ROW,,3114150.22351,10072687.9401
1767,20103,200 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114132.49323,10072692.0320
1768,20104,100 W 10TH ST,Quercus virginiana,Southern Live Oak,12,28,Fair,ROW,,3114476.87312,10072223.5385
1769,20105,100 W 10TH ST,Quercus virginiana,Southern Live Oak,12,28,Fair,ROW,,3114443.45816,10072234.4496
1770,20106,100 W 10TH ST,Quercus virginiana,Southern Live Oak,12,28,Fair,ROW,,3114410.04320,10072238.5414
1771,20109,300 W 11TH ST,Carya illinoinensis,Pecan,13,18,Poor,ROW,,3113834.48497,10072725.4470
1772,20110,300 W 11TH ST,Carya illinoinensis,Pecan,7,15,Poor,ROW,,3113801.07001,10072737.0401
1773,20111,300 W 11TH ST,Carya illinoinensis,Pecan,5,15,Poor,ROW,,3113786.06708,10072738.4040
1774,20112,300 W 11TH ST,Carya illinoinensis,Pecan,9,15,Poor,ROW,,3113766.29088,10072745.9052
1775,20113,300 W 11TH ST,Carya illinoinensis,Pecan,14,26,Poor,ROW,,3113754.01597,10072749.9968
1776,20114,1200 LAVACA ST,Ulmus crassifolia,Cedar Elm,8,18,Fair,ROW,,3114228.64691,10073162.5711
1777,20115,1200 LAVACA ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3114242.28566,10073202.8056
1778,20116,1200 LAVACA ST,Ulmus crassifolia,Cedar Elm,12,18,Fair,ROW,,3114249.78696,10073234.8567
1779,20117,1200 LAVACA ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,15,Fair,ROW,,3114180.91078,10073215.7626
1780,20118,1200 LAVACA ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),7,15,Fair,ROW,,3114185.00264,10073230.7652
1781,20119,1200 LAVACA ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),9,15,Fair,ROW,,3114189.09417,10073245.0860
1782,20120,1200 LAVACA ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,7,Poor,ROW,,3114188.41241,10073236.9026
1783,20121,1200 LAVACA ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,16,Fair,ROW,,3114192.50394,10073258.0427
1784,20122,1200 LAVACA ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),7,16,Fair,ROW,,3114197.27755,10073274.4094
